window_start,window_end,severity,failure_type,failure_in_next_30min,alarm_duration_min,n_alarms_in_window,hour,day_of_week,month,is_weekend,shift,alarms_last_60min,shift_enc,severity_enc,alarms_last_1h,alarms_last_6h,alarms_last_24h,past_thermal_6h,past_mechanical_6h,past_high_6h,past_medium_6h,time_since_last_any,time_since_last_thermal,time_since_last_mechanical,mean_duration_last_20,max_duration_last_20,std_duration_last_20,alarm_acceleration,EAU11,EAU12,EAU21,EAU22,EAU11_mean_30min,EAU11_std_30min,EAU11_max_30min,EAU11_mean_1h,EAU11_std_1h,EAU11_max_1h,EAU11_mean_6h,EAU11_std_6h,EAU11_max_6h,EAU11_diff1,EAU11_diff3,EAU11_zscore,EAU12_mean_30min,EAU12_std_30min,EAU12_max_30min,EAU12_mean_1h,EAU12_std_1h,EAU12_max_1h,EAU12_mean_6h,EAU12_std_6h,EAU12_max_6h,EAU12_diff1,EAU12_diff3,EAU12_zscore,EAU21_mean_30min,EAU21_std_30min,EAU21_max_30min,EAU21_mean_1h,EAU21_std_1h,EAU21_max_1h,EAU21_mean_6h,EAU21_std_6h,EAU21_max_6h,EAU21_diff1,EAU21_diff3,EAU21_zscore,EAU22_mean_30min,EAU22_std_30min,EAU22_max_30min,EAU22_mean_1h,EAU22_std_1h,EAU22_max_1h,EAU22_mean_6h,EAU22_std_6h,EAU22_max_6h,EAU22_diff1,EAU22_diff3,EAU22_zscore,EAU_delta_11_22,EAU_delta_12_21,EAU_mean_all,EAU_max_all,is_night_shift,is_morning_shift,hour_sin,hour_cos,dow_sin,dow_cos
2026-05-09 08:25:00,2026-05-09 08:30:00,HIGH,Thermal_Anomaly,1,64.0,1,8,5,5,1,Morning,9,0,3,8,55,76,34,21,11,17,5.0,0.0,20.0,9.485,56.9,17.677,0.1429,1.595,2.349,3.33,4.44,1.4323,0.4406,1.999,0.8604,0.7343,1.999,0.829,0.8331,2.5,-0.05,0.405,0.9633,2.2645,0.4866,2.51,1.3106,1.1134,2.51,1.1471,1.0503,2.51,-0.161,1.069,1.3456,2.683,1.0024,3.33,1.619,1.5912,3.33,1.6658,1.4489,3.33,0.0,1.929,1.0552,2.9372,2.0041,4.44,2.2929,2.0033,4.44,2.3388,1.9141,4.44,4.154,0.0,1.177,2.845,0.981,2.9285,4.44,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:30:00,2026-05-09 08:35:00,MEDIUM,Thermal_Anomaly,1,31.6,1,8,5,5,1,Morning,10,0,2,9,55,77,35,20,11,18,5.0,0.0,25.0,12.515,64.0,21.384,0.1607,1.163,0.714,3.33,0.302,1.384,0.4536,1.999,0.9573,0.6855,1.999,0.8451,0.8281,2.5,-0.432,0.451,0.4373,1.9788,0.7838,2.51,1.3701,1.0545,2.51,1.157,1.0426,2.51,-1.635,-1.796,-0.285,3.0085,0.7875,3.33,1.8965,1.5734,3.33,1.7121,1.4481,3.33,0.0,0.0,1.0552,2.2543,2.102,4.44,2.3181,1.9736,4.44,2.343,1.9092,4.44,-4.138,-0.186,-0.9853,-0.861,2.616,1.3772,3.33,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:35:00,2026-05-09 08:40:00,MEDIUM,Thermal_Anomaly,1,29.6,1,8,5,5,1,Morning,10,0,2,9,55,78,36,19,11,19,5.0,0.0,30.0,13.955,64.0,21.664,0.1607,0.696,0.605,3.33,0.0,1.1668,0.4101,1.645,1.0153,0.6238,1.999,0.8394,0.8276,2.5,-0.467,-0.949,-0.1313,1.6613,0.9024,2.51,1.4205,0.9958,2.51,1.1654,1.0356,2.51,-0.109,-1.905,-0.3937,3.0085,0.7875,3.33,2.174,1.5005,3.33,1.7121,1.4481,3.33,0.0,0.0,1.0552,1.6593,2.1595,4.44,2.3181,1.9736,4.44,2.2969,1.9253,4.44,-0.302,-0.286,-1.1431,-0.696,2.725,1.1578,3.33,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:40:00,2026-05-09 08:45:00,MEDIUM,Thermal_Anomaly,1,34.1,1,8,5,5,1,Morning,10,0,2,9,55,79,37,18,11,20,5.0,0.0,35.0,15.435,64.0,21.671,0.1607,0.0,1.624,3.039,0.263,0.9685,0.6271,1.645,1.0153,0.6238,1.999,0.8243,0.8329,2.5,-0.696,-1.595,-0.9788,1.7187,0.8841,2.51,1.5558,0.89,2.51,1.1706,1.0369,2.51,1.019,-0.725,0.6226,3.2815,0.1188,3.33,2.4272,1.349,3.33,1.7543,1.4418,3.33,-0.291,-0.291,0.8617,0.9632,1.7104,4.44,2.34,1.9468,4.44,2.2389,1.9227,4.44,0.263,-4.177,-1.0057,0.263,1.415,1.2315,3.039,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:45:00,2026-05-09 08:50:00,LOW,Thermal_Anomaly,1,2.0,1,8,5,5,1,Morning,10,0,1,9,55,80,38,17,11,20,5.0,0.0,40.0,17.14,64.0,21.734,0.1607,0.0,0.365,0.0,2.825,0.8498,0.7421,1.645,1.0129,0.628,1.999,0.8042,0.8352,2.5,0.0,-1.163,-0.9788,1.3612,0.9325,2.51,1.5013,0.9442,2.51,1.1757,1.032,2.51,-1.259,-0.349,-0.6331,2.7265,1.3408,3.33,2.4272,1.349,3.33,1.7475,1.449,3.33,-3.039,-3.33,-1.1591,1.3527,1.8416,4.44,2.295,1.9271,4.44,2.223,1.913,4.44,2.562,2.523,0.3331,2.825,-0.365,0.7975,2.825,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:50:00,2026-05-09 08:55:00,HIGH,Thermal_Anomaly,1,68.7,1,8,5,5,1,Morning,11,0,3,10,55,81,39,16,12,20,5.0,0.0,45.0,17.105,64.0,21.759,0.1786,0.0,0.0,0.0,0.0,0.5757,0.6918,1.595,0.9248,0.6921,1.999,0.8038,0.8355,2.5,0.0,-0.696,-0.9788,0.9428,0.8753,2.349,1.5013,0.9442,2.51,1.1664,1.0396,2.51,-0.365,-0.605,-0.9971,2.1715,1.6858,3.33,2.4272,1.349,3.33,1.7012,1.4509,3.33,0.0,-3.33,-1.1591,1.305,1.8781,4.44,2.1211,2.0385,4.44,2.1614,1.9121,4.44,-2.825,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 08:55:00,2026-05-09 09:00:00,LOW,Mechanical_Stop,1,6.8,1,8,5,5,1,Morning,12,0,1,11,56,82,40,16,12,20,5.0,5.0,0.0,20.45,68.7,24.279,0.193,0.0,0.0,0.0,0.0,0.3098,0.5022,1.163,0.8711,0.7393,1.999,0.7776,0.8306,2.5,0.0,0.0,-0.9788,0.5513,0.6038,1.624,1.4079,1.0362,2.51,1.1422,1.0463,2.51,0.0,-1.624,-0.9971,1.6165,1.774,3.33,2.1497,1.4823,3.33,1.655,1.4513,3.33,0.0,-3.039,-1.1591,0.565,1.1159,2.825,1.7511,1.9815,4.44,2.0997,1.9091,4.44,0.0,-0.263,-1.1431,0.0,0.0,0.0,0.0,0,1,0.866,-0.5,-0.9749,-0.2225
2026-05-09 09:00:00,2026-05-09 09:05:00,LOW,Mechanical_Stop,1,1.9,1,9,5,5,1,Morning,12,0,1,11,57,83,40,17,12,20,5.0,10.0,0.0,18.76,68.7,23.977,0.1897,0.0,0.432,0.0,0.0,0.116,0.2841,0.696,0.75,0.7541,1.999,0.7626,0.8348,2.5,0.0,0.0,-0.9788,0.5043,0.5995,1.624,1.2416,1.0176,2.51,1.1133,1.0367,2.51,0.432,0.067,-0.5662,1.0615,1.647,3.33,2.035,1.5965,3.33,1.6087,1.4502,3.33,0.0,0.0,-1.1591,0.5147,1.1367,2.825,1.3845,1.8496,4.44,2.038,1.9042,4.44,0.0,-2.825,-1.1431,0.0,-0.432,0.108,0.432,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:05:00,2026-05-09 09:10:00,LOW,Mechanical_Stop,1,2.3,1,9,5,5,1,Morning,12,0,1,11,57,84,39,18,12,19,5.0,15.0,0.0,16.43,68.7,23.186,0.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834,0.6692,1.645,0.7279,0.8132,2.5,0.0,0.0,-0.9788,0.4035,0.6293,1.624,1.0324,0.9908,2.51,1.0785,1.0312,2.51,-0.432,0.0,-0.9971,0.5065,1.2407,3.039,1.7575,1.6398,3.33,1.5625,1.4477,3.33,0.0,0.0,-1.1591,0.5147,1.1367,2.825,1.087,1.7506,4.44,1.9764,1.8972,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:10:00,2026-05-09 09:15:00,LOW,Mechanical_Stop,1,1.1,1,9,5,5,1,Morning,12,0,1,11,57,85,38,19,12,18,5.0,20.0,0.0,16.545,68.7,23.106,0.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4842,0.6592,1.645,0.6932,0.7895,2.5,0.0,0.0,-0.9788,0.1328,0.2069,0.432,0.9258,1.0299,2.51,1.0436,1.0246,2.51,0.0,0.0,-0.9971,0.0,0.0,0.0,1.6408,1.7156,3.33,1.5508,1.457,3.33,0.0,0.0,-1.1591,0.4708,1.1533,2.825,0.717,1.4144,4.44,1.9333,1.9065,4.44,0.0,0.0,-1.1431,0.0,0.0,0.0,0.0,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:15:00,2026-05-09 09:20:00,LOW,Mechanical_Stop,1,5.3,1,9,5,5,1,Morning,12,0,1,11,57,86,37,20,12,17,5.0,25.0,0.0,16.6,68.7,23.066,0.1897,0.861,0.0,2.351,0.0,0.1435,0.3515,0.861,0.4967,0.6653,1.645,0.705,0.7855,2.5,0.861,0.861,0.0696,0.072,0.1764,0.432,0.7166,0.9288,2.51,1.0088,1.0166,2.51,0.0,-0.432,-0.9971,0.3918,0.9598,2.351,1.5592,1.65,3.33,1.5443,1.4523,3.33,2.351,2.351,0.4042,0.0,0.0,0.0,0.6763,1.4285,4.44,1.8717,1.896,4.44,0.0,0.0,-1.1431,-0.861,2.351,0.803,2.351,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:20:00,2026-05-09 09:25:00,NONE,No_Failure,0,0.0,0,9,5,5,1,Morning,11,0,0,11,57,87,36,21,12,17,5.0,30.0,5.0,16.65,68.7,23.039,0.1897,0.768,2.247,1.208,3.053,0.2715,0.4216,0.861,0.4236,0.5688,1.595,0.7085,0.7852,2.5,-0.093,0.768,-0.0437,0.4465,0.8988,2.247,0.6947,0.8847,2.349,1.0051,1.0116,2.51,2.247,2.247,1.2439,0.5932,0.9875,2.351,1.3823,1.5538,3.33,1.5149,1.437,3.33,-1.143,1.208,-0.3558,0.5088,1.2464,3.053,0.9069,1.5755,4.44,1.9141,1.8877,4.44,3.053,3.053,0.4522,2.285,-1.039,1.819,3.053,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:25:00,2026-05-09 09:30:00,NONE,No_Failure,0,0.0,0,9,5,5,1,Morning,10,0,0,10,56,87,35,21,12,16,5.0,35.0,10.0,16.47,68.7,23.16,0.1754,1.638,0.517,1.536,2.544,0.5445,0.6686,1.638,0.4272,0.5769,1.638,0.7273,0.7911,2.5,0.87,1.638,1.0157,0.5327,0.8718,2.247,0.542,0.715,2.247,0.9774,0.997,2.51,-1.73,0.517,-0.4815,0.8492,1.0019,2.351,1.2328,1.4308,3.33,1.4912,1.4221,3.33,0.328,1.536,-0.1377,0.9328,1.4541,3.053,0.7489,1.2506,3.053,1.8877,1.8651,4.44,-0.509,2.544,0.1862,0.906,1.019,1.5587,2.544,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:30:00,2026-05-09 09:35:00,LOW,Mechanical_Stop,1,3.6,1,9,5,5,1,Morning,10,0,1,9,55,87,34,21,11,16,5.0,40.0,0.0,16.465,68.7,23.163,0.1607,0.89,0.679,3.33,1.243,0.6928,0.6207,1.638,0.4044,0.55,1.638,0.7191,0.7862,2.5,-0.748,0.029,0.1049,0.5738,0.872,2.247,0.5391,0.7144,2.247,0.952,0.9806,2.51,0.162,0.679,-0.3199,1.4042,1.3118,3.33,1.2328,1.4308,3.33,1.4912,1.4221,3.33,1.794,0.979,1.0552,1.14,1.3813,3.053,0.8273,1.2495,3.053,1.879,1.8666,4.44,-1.301,1.243,-0.4936,0.353,2.651,1.5355,3.33,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:35:00,2026-05-09 09:40:00,NONE,No_Failure,0,0.0,0,9,5,5,1,Morning,9,0,0,9,55,88,33,22,11,15,5.0,45.0,5.0,16.645,68.7,23.042,0.1607,0.757,1.366,3.33,4.44,0.819,0.5205,1.638,0.4095,0.5533,1.638,0.7207,0.7861,2.5,-0.133,-0.011,-0.057,0.8015,0.8705,2.247,0.6025,0.7534,2.247,0.9486,0.9787,2.51,0.687,-0.881,0.3653,1.9592,1.3033,3.33,1.2328,1.4308,3.33,1.5202,1.4382,3.33,0.0,2.122,1.0552,1.88,1.7802,4.44,1.1973,1.5925,4.44,1.9033,1.8886,4.44,3.197,1.387,1.177,3.683,1.964,2.4732,4.44,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:40:00,2026-05-09 09:45:00,NONE,No_Failure,0,0.0,0,9,5,5,1,Morning,8,0,0,8,54,88,32,22,11,14,5.0,50.0,10.0,16.645,68.7,23.042,0.1455,1.257,1.833,3.33,2.276,1.0285,0.35,1.638,0.5142,0.5867,1.638,0.7111,0.7751,2.5,0.5,-0.381,0.5518,1.107,0.8545,2.247,0.6199,0.7811,2.247,0.9627,0.9841,2.51,0.467,1.316,0.831,2.5142,0.9681,3.33,1.2571,1.4663,3.33,1.5407,1.4534,3.33,0.0,1.794,1.0552,2.2593,1.5234,4.44,1.3651,1.5912,4.44,1.9349,1.8753,4.44,-2.164,-0.268,0.0462,1.019,1.497,2.174,3.33,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:45:00,2026-05-09 09:50:00,LOW,Thermal_Anomaly,1,2.0,1,9,5,5,1,Morning,8,0,1,7,53,88,31,22,10,14,5.0,0.0,15.0,16.635,68.7,23.05,0.1296,2.5,2.51,3.33,4.44,1.3017,0.6785,2.5,0.7226,0.7945,2.5,0.7277,0.8004,2.5,1.243,1.61,2.0653,1.5253,0.8177,2.51,0.7987,0.9456,2.51,0.9821,1.0007,2.51,0.677,1.831,1.5062,2.6773,1.0164,3.33,1.5346,1.5208,3.33,1.5869,1.4567,3.33,0.0,0.0,1.0552,2.9993,1.2625,4.44,1.4997,1.7827,4.44,1.9965,1.8837,4.44,2.164,3.197,1.177,1.94,0.82,3.195,4.44,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:50:00,2026-05-09 09:55:00,LOW,Thermal_Anomaly,1,3.2,1,9,5,5,1,Morning,8,0,1,7,53,89,31,22,9,14,5.0,0.0,20.0,16.63,68.7,23.053,0.1296,2.5,2.51,2.211,0.693,1.5903,0.7685,2.5,0.9309,0.9075,2.5,0.7624,0.8223,2.5,0.0,1.743,2.0653,1.5692,0.8696,2.51,1.0078,1.027,2.51,1.017,1.0097,2.51,0.0,1.144,1.5062,2.8445,0.7818,3.33,1.7188,1.4503,3.33,1.6176,1.446,3.33,-1.119,-1.119,0.3111,2.606,1.5721,4.44,1.5574,1.7404,4.44,1.9445,1.867,4.44,-3.747,-3.747,-0.781,-1.807,-0.299,1.9785,2.51,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 09:55:00,2026-05-09 10:00:00,HIGH,Thermal_Anomaly,1,74.3,1,9,5,5,1,Morning,8,0,3,7,53,90,31,22,10,13,5.0,0.0,25.0,15.755,68.7,23.222,0.1296,1.403,0.269,3.33,0.592,1.5512,0.7716,2.5,1.0478,0.8661,2.5,0.7819,0.8206,2.5,-1.097,0.146,0.7296,1.5278,0.9331,2.51,1.0302,1.0057,2.51,1.0207,1.0064,2.51,-2.241,-1.564,-0.7288,3.1435,0.4568,3.33,1.9963,1.4095,3.33,1.6639,1.4468,3.33,1.119,0.0,1.0552,2.2807,1.7762,4.44,1.6067,1.7002,4.44,1.9527,1.8596,4.44,-0.101,-1.684,-0.8338,-0.811,3.061,1.3985,3.33,0,1,0.7071,-0.7071,-0.9749,-0.2225
2026-05-09 10:00:00,2026-05-09 10:05:00,MEDIUM,Thermal_Anomaly,1,12.7,1,10,5,5,1,Morning,8,0,2,7,54,91,32,22,10,14,5.0,0.0,30.0,19.37,74.3,26.381,0.1273,1.626,0.0,3.33,4.44,1.6738,0.7007,2.5,1.1833,0.8129,2.5,0.8045,0.8211,2.5,0.223,-0.874,1.0011,1.4147,1.0854,2.51,0.9942,1.0363,2.51,1.0207,1.0064,2.51,-0.269,-2.51,-0.9971,3.1435,0.4568,3.33,2.2738,1.3047,3.33,1.7101,1.4461,3.33,0.0,0.0,1.0552,2.8135,1.8792,4.44,1.9768,1.799,4.44,2.0144,1.8675,4.44,3.848,0.0,1.177,2.814,3.33,2.349,4.44,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:05:00,2026-05-09 10:10:00,MEDIUM,Thermal_Anomaly,1,25.6,1,10,5,5,1,Morning,8,0,2,7,55,92,33,22,10,15,5.0,0.0,35.0,17.16,74.3,24.88,0.125,0.0,0.343,3.33,4.44,1.5477,0.9296,2.5,1.1833,0.8129,2.5,0.8045,0.8211,2.5,-1.626,-2.5,-0.9788,1.2442,1.1715,2.51,1.0228,1.0108,2.51,1.0255,1.0023,2.51,0.343,-2.167,-0.655,3.1435,0.4568,3.33,2.5513,1.1178,3.33,1.7564,1.4439,3.33,0.0,1.119,1.0552,2.8135,1.8792,4.44,2.3468,1.812,4.44,2.0761,1.8733,4.44,0.0,3.747,1.177,4.44,2.987,2.0282,4.44,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:10:00,2026-05-09 10:15:00,MEDIUM,Thermal_Anomaly,1,37.1,1,10,5,5,1,Morning,8,0,2,7,55,93,34,21,10,16,5.0,0.0,40.0,15.24,74.3,22.437,0.125,1.726,1.393,2.852,2.227,1.6258,0.9199,2.5,1.3272,0.7333,2.5,0.8284,0.8225,2.5,1.726,0.323,1.1229,1.1708,1.1407,2.51,1.1389,0.9615,2.51,1.0448,0.9956,2.51,1.05,1.124,0.3922,3.0638,0.4595,3.33,2.789,0.7774,3.33,1.796,1.4341,3.33,-0.478,-0.478,0.7374,2.8053,1.8821,4.44,2.5323,1.6572,4.44,2.107,1.8569,4.44,-2.213,1.635,0.0206,0.501,1.459,2.0495,2.852,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:15:00,2026-05-09 10:20:00,MEDIUM,Thermal_Anomaly,1,45.7,1,10,5,5,1,Morning,8,0,2,7,55,94,35,20,10,17,5.0,0.0,45.0,15.515,74.3,22.68,0.125,2.023,0.217,3.33,0.384,1.5463,0.847,2.5,1.424,0.7428,2.5,0.8565,0.8283,2.5,0.297,0.397,1.4845,0.7887,0.9742,2.51,1.157,0.9399,2.51,1.0478,0.9928,2.51,-1.176,0.217,-0.7807,3.0638,0.4595,3.33,2.8706,0.7786,3.33,1.8422,1.4291,3.33,0.478,0.0,1.0552,2.1293,1.9058,4.44,2.5643,1.6068,4.44,2.1123,1.8513,4.44,-1.843,-4.056,-0.9425,-1.639,3.113,1.4885,3.33,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:20:00,2026-05-09 10:25:00,LOW,Thermal_Anomaly,1,2.0,1,10,5,5,1,Morning,9,0,1,8,56,95,36,20,10,17,5.0,0.0,50.0,16.32,74.3,23.478,0.1404,1.962,2.464,0.0,4.44,1.4567,0.7486,2.023,1.5235,0.7267,2.5,0.8838,0.832,2.5,-0.061,1.962,1.4102,0.781,0.958,2.464,1.1751,0.9645,2.51,1.0573,1.0031,2.51,2.247,2.121,1.4603,2.6953,1.3342,3.33,2.7699,1.0455,3.33,1.8229,1.4446,3.33,-3.33,-3.33,-1.1591,2.7538,1.9543,4.44,2.6799,1.6927,4.44,2.1447,1.8715,4.44,4.056,0.0,1.177,2.478,-2.464,2.2165,4.44,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:25:00,2026-05-09 10:30:00,HIGH,Thermal_Anomaly,1,61.6,1,10,5,5,1,Morning,10,0,3,9,57,96,37,20,11,17,5.0,0.0,55.0,14.715,74.3,23.295,0.1552,1.797,2.51,2.791,2.658,1.5223,0.7602,2.023,1.5367,0.7304,2.5,0.9066,0.8343,2.5,-0.165,0.071,1.2093,1.1545,1.1384,2.51,1.3412,1.0114,2.51,1.0769,1.0176,2.51,0.046,1.117,1.5062,2.6055,1.3007,3.33,2.8745,0.971,3.33,1.8617,1.4324,3.33,2.791,-0.061,0.6968,3.0982,1.6566,4.44,2.6894,1.6922,4.44,2.1277,1.8611,4.44,-1.782,0.431,0.2458,0.861,0.281,2.439,2.791,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:30:00,2026-05-09 10:35:00,MEDIUM,Thermal_Anomaly,1,48.9,1,10,5,5,1,Morning,10,0,2,9,58,97,38,20,11,18,5.0,0.0,60.0,17.695,74.3,25.308,0.1525,0.455,1.488,3.027,3.747,1.3272,0.8705,2.023,1.5005,0.7749,2.5,0.9129,0.829,2.5,-1.342,-1.568,-0.4248,1.4025,0.9888,2.51,1.4086,0.9899,2.51,1.0627,1.0044,2.51,-1.022,1.271,0.4869,2.555,1.2725,3.33,2.8492,0.9619,3.33,1.8672,1.4361,3.33,0.236,-0.303,0.8537,2.9827,1.566,4.44,2.8981,1.6516,4.44,2.1685,1.864,4.44,1.089,3.363,0.8148,3.292,1.539,2.1792,3.747,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:35:00,2026-05-09 10:40:00,MEDIUM,Thermal_Anomaly,1,36.2,1,10,5,5,1,Morning,11,0,2,10,58,98,39,19,11,19,5.0,0.0,65.0,16.705,74.3,23.533,0.1695,2.5,1.941,0.0,3.045,1.7438,0.6872,2.5,1.6458,0.7861,2.5,0.9402,0.8485,2.5,2.045,0.538,2.0653,1.6688,0.8521,2.51,1.4565,1.0015,2.51,1.0622,1.0039,2.51,0.453,-0.523,0.9387,2.0,1.5605,3.33,2.5718,1.2483,3.33,1.8209,1.442,3.33,-3.027,0.0,-1.1591,2.7502,1.4012,4.44,2.7818,1.5807,4.44,2.1491,1.8472,4.44,-0.702,-1.395,0.448,0.545,-1.941,1.8715,3.045,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:40:00,2026-05-09 10:45:00,NONE,No_Failure,0,0.0,0,10,5,5,1,Morning,11,0,0,11,59,99,40,19,11,19,5.0,5.0,70.0,18.175,74.3,23.799,0.1833,0.0,2.506,3.33,1.681,1.4562,0.9905,2.5,1.541,0.9157,2.5,0.9212,0.8541,2.5,-2.5,-1.797,-0.9788,1.8543,0.8999,2.51,1.5126,1.0425,2.51,1.0745,1.0162,2.51,0.565,-0.004,1.5022,2.0797,1.6236,3.33,2.5718,1.2483,3.33,1.8218,1.4429,3.33,3.33,0.539,1.0552,2.6592,1.4585,4.44,2.7322,1.6072,4.44,2.1108,1.8275,4.44,-1.364,-0.977,-0.2647,1.681,0.824,1.8792,3.33,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:45:00,2026-05-09 10:50:00,LOW,Mechanical_Stop,1,5.0,1,10,5,5,1,Morning,11,0,1,10,59,99,40,19,11,19,5.0,10.0,0.0,18.08,74.3,23.871,0.1667,1.13,1.684,2.959,0.0,1.3073,0.9548,2.5,1.4268,0.8695,2.5,0.9152,0.8511,2.5,1.13,0.675,0.3971,2.0988,0.4557,2.51,1.4437,0.997,2.51,1.0789,1.0181,2.51,-0.822,0.196,0.6824,2.0178,1.5727,3.33,2.5408,1.2323,3.33,1.8167,1.4381,3.33,-0.371,-0.068,0.8085,2.5952,1.5816,4.44,2.3622,1.6873,4.44,2.0491,1.8227,4.44,-1.681,-3.747,-1.1431,-1.13,1.275,1.4432,2.959,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:50:00,2026-05-09 10:55:00,MEDIUM,Thermal_Anomaly,1,43.4,1,10,5,5,1,Morning,11,0,2,10,59,100,39,20,11,20,5.0,0.0,5.0,18.215,74.3,23.784,0.1667,0.226,2.51,0.486,0.0,1.018,0.9794,2.5,1.2373,0.8621,2.5,0.9153,0.851,2.5,-0.904,-2.274,-0.7036,2.1065,0.4634,2.51,1.4437,0.997,2.51,1.0954,1.0317,2.51,0.826,0.569,1.5062,2.0988,1.4562,3.33,2.3971,1.3675,3.33,1.8134,1.4409,3.33,-2.473,0.486,-0.8359,1.8552,1.5845,3.747,2.3045,1.76,4.44,1.9875,1.8158,4.44,0.0,-3.045,-1.1431,-0.226,-2.024,0.8055,2.51,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 10:55:00,2026-05-09 11:00:00,LOW,Thermal_Anomaly,1,2.0,1,10,5,5,1,Morning,11,0,1,10,59,101,39,20,11,20,5.0,0.0,10.0,20.33,74.3,24.061,0.1667,2.5,0.0,3.33,4.44,1.1352,1.1228,2.5,1.3288,0.9363,2.5,0.9466,0.8674,2.5,2.274,2.5,2.0653,1.6882,0.9272,2.51,1.4213,1.0283,2.51,1.0605,1.0256,2.51,-2.51,-2.506,-0.9971,2.1887,1.5226,3.33,2.3971,1.3675,3.33,1.8283,1.451,3.33,2.844,0.0,1.0552,2.1522,1.9006,4.44,2.6252,1.7701,4.44,2.0123,1.8371,4.44,4.44,2.759,1.177,1.94,3.33,2.5675,4.44,0,1,0.5,-0.866,-0.9749,-0.2225
2026-05-09 11:00:00,2026-05-09 11:05:00,MEDIUM,Thermal_Anomaly,1,19.8,1,11,5,5,1,Morning,11,0,2,10,59,102,39,20,11,20,5.0,0.0,15.0,20.165,74.3,24.181,0.1667,2.047,2.51,3.33,4.44,1.4005,1.118,2.5,1.3638,0.9561,2.5,0.9406,0.8581,2.5,-0.453,0.917,1.5137,1.8585,0.9756,2.51,1.6305,0.9663,2.51,1.0605,1.0256,2.51,2.51,0.826,1.5062,2.2392,1.5605,3.33,2.3971,1.3675,3.33,1.8388,1.4592,3.33,0.0,0.371,1.0552,2.2677,2.0333,4.44,2.6252,1.7701,4.44,2.0368,1.8578,4.44,0.0,4.44,1.177,2.393,0.82,3.0818,4.44,0,1,0.2588,-0.9659,-0.9749,-0.2225
2026-05-09 11:05:00,2026-05-09 11:10:00,MEDIUM,Thermal_Anomaly,1,39.9,1,11,5,5,1,Morning,11,0,2,10,59,103,39,20,11,21,5.0,0.0,20.0,21.155,74.3,23.712,0.1667,2.5,2.097,3.33,4.44,1.4005,1.118,2.5,1.5722,0.9028,2.5,0.9406,0.8581,2.5,0.453,2.274,2.0653,1.8845,0.9804,2.51,1.7767,0.8829,2.51,1.0897,1.0248,2.51,-0.413,-0.413,1.0943,2.7942,1.1405,3.33,2.3971,1.3675,3.33,1.8388,1.4592,3.33,0.0,2.844,1.0552,2.5002,2.2119,4.44,2.6252,1.7701,4.44,2.0501,1.8716,4.44,0.0,4.44,1.177,1.94,1.233,3.0918,4.44,0,1,0.2588,-0.9659,-0.9749,-0.2225
